Package ID,City,Pincode,Ship Date,Delivery Date,Status,Partner,Delay Reason,Delivery Time (hrs),Latitude,Longitude
PKG2672,Nashik,422004,2024-06-10,2024-06-12,Delivered,BlueDart,,48.0,20.01,73.8
PKG2673,Nagpur,440003,2024-06-28,2024-06-30,Delivered,BlueDart,,48.0,21.15,79.09
PKG2674,Nashik,422004,2024-06-08,2024-06-11,Failed,Ekart,Customer Unavailable,72.0,20.01,73.8
PKG2675,Nashik,422001,2024-06-17,2024-06-19,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG2676,Nagpur,440002,2024-06-27,2024-06-28,Failed,Ekart,Holiday,24.0,21.1466,79.0849
PKG2677,Nashik,422002,2024-06-25,2024-06-28,Failed,Ekart,Weather,72.0,20.002,73.79
PKG2678,Nagpur,440001,2024-06-05,2024-06-07,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2679,Nagpur,440002,2024-06-03,2024-06-05,Delayed,Ekart,Customer Unavailable,48.0,21.1466,79.0849
PKG2680,Nashik,422004,2024-06-01,2024-06-02,Delivered,XpressBees,,24.0,20.01,73.8
PKG2681,Nashik,422004,2024-06-08,2024-06-11,Failed,BlueDart,Address Not Found,72.0,20.01,73.8
PKG2682,Nashik,422004,2024-06-25,2024-06-27,Failed,Delhivery,Traffic,48.0,20.01,73.8
PKG2683,Nashik,422001,2024-06-22,2024-06-23,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG2684,Nashik,422002,2024-06-03,2024-06-05,Delivered,Ekart,,48.0,20.002,73.79
PKG2685,Nagpur,440003,2024-06-07,2024-06-09,Failed,Ekart,Customer Unavailable,48.0,21.15,79.09
PKG2686,Nashik,422002,2024-06-04,2024-06-07,Delivered,BlueDart,,72.0,20.002,73.79
PKG2687,Nagpur,440004,2024-06-21,2024-06-22,Delivered,Delhivery,,24.0,21.16,79.1
PKG2688,Nagpur,440003,2024-06-09,2024-06-11,Delivered,Ekart,,48.0,21.15,79.09
PKG2689,Nagpur,440001,2024-06-15,2024-06-18,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG2690,Nashik,422001,2024-06-15,2024-06-16,Delivered,Ekart,,24.0,19.9975,73.7898
PKG2691,Nashik,422002,2024-06-25,2024-06-26,Delivered,BlueDart,,24.0,20.002,73.79
PKG2692,Nashik,422003,2024-06-02,2024-06-05,Delivered,Delhivery,,72.0,20.005,73.795
PKG2693,Nashik,422001,2024-06-26,2024-06-29,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG2694,Nagpur,440003,2024-06-25,2024-06-27,Delivered,XpressBees,,48.0,21.15,79.09
PKG2695,Nashik,422001,2024-06-20,2024-06-23,Failed,Ekart,,72.0,19.9975,73.7898
PKG2696,Nashik,422001,2024-06-21,2024-06-22,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG2697,Nagpur,440003,2024-06-18,2024-06-21,Delivered,XpressBees,,72.0,21.15,79.09
PKG2698,Nagpur,440002,2024-06-07,2024-06-10,Failed,Delhivery,Holiday,72.0,21.1466,79.0849
PKG2699,Nagpur,440002,2024-06-21,2024-06-24,Delayed,Delhivery,Address Not Found,72.0,21.1466,79.0849
PKG2700,Nashik,422002,2024-06-22,2024-06-23,Delivered,Delhivery,,24.0,20.002,73.79
PKG2701,Nagpur,440003,2024-06-02,2024-06-03,Failed,BlueDart,Weather,24.0,21.15,79.09
PKG2702,Nagpur,440004,2024-06-30,2024-07-01,Delivered,Ekart,,24.0,21.16,79.1
PKG2703,Nagpur,440002,2024-06-10,2024-06-13,Delayed,BlueDart,Customer Unavailable,72.0,21.1466,79.0849
PKG2704,Nagpur,440002,2024-06-10,2024-06-12,Delayed,Delhivery,Traffic,48.0,21.1466,79.0849
PKG2705,Nagpur,440003,2024-06-20,2024-06-23,Delivered,XpressBees,,72.0,21.15,79.09
PKG2706,Nashik,422003,2024-06-18,2024-06-21,Delayed,XpressBees,Traffic,72.0,20.005,73.795
PKG2707,Nagpur,440004,2024-06-07,2024-06-09,Delivered,BlueDart,,48.0,21.16,79.1
PKG2708,Nashik,422001,2024-06-27,2024-06-29,Delivered,XpressBees,,48.0,19.9975,73.7898
PKG2709,Nashik,422004,2024-06-19,2024-06-20,Delivered,XpressBees,,24.0,20.01,73.8
PKG2710,Nagpur,440002,2024-06-24,2024-06-25,Delivered,Ekart,,24.0,21.1466,79.0849
PKG2711,Nashik,422003,2024-06-02,2024-06-03,Delivered,Delhivery,,24.0,20.005,73.795
PKG2712,Nagpur,440001,2024-06-04,2024-06-07,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG2713,Nashik,422001,2024-06-15,2024-06-16,Delivered,Ekart,,24.0,19.9975,73.7898
PKG2714,Nashik,422004,2024-06-07,2024-06-09,Delayed,Ekart,,48.0,20.01,73.8
PKG2715,Nashik,422003,2024-06-20,2024-06-21,Delivered,Ekart,,24.0,20.005,73.795
PKG2716,Nagpur,440004,2024-06-25,2024-06-28,Delayed,XpressBees,Weather,72.0,21.16,79.1
PKG2717,Nashik,422004,2024-06-05,2024-06-08,Delivered,XpressBees,,72.0,20.01,73.8
PKG2718,Nashik,422002,2024-06-04,2024-06-08,Delivered,BlueDart,,96.0,20.002,73.79
PKG2719,Nashik,422004,2024-06-02,2024-06-04,Delivered,BlueDart,,48.0,20.01,73.8
PKG2720,Nashik,422003,2024-06-15,2024-06-16,Delivered,XpressBees,,24.0,20.005,73.795
PKG2721,Nashik,422004,2024-06-18,2024-06-19,Delivered,Delhivery,,24.0,20.01,73.8
PKG2722,Nagpur,440004,2024-06-03,2024-06-06,Delayed,XpressBees,Address Not Found,72.0,21.16,79.1
PKG2723,Nashik,422004,2024-06-08,2024-06-10,Delivered,Ekart,,48.0,20.01,73.8
PKG2724,Nagpur,440001,2024-06-05,2024-06-07,Delayed,BlueDart,Address Not Found,48.0,21.1458,79.0882
PKG2725,Nashik,422002,2024-06-24,2024-06-26,Delivered,BlueDart,,48.0,20.002,73.79
PKG2726,Nashik,422002,2024-06-23,2024-06-24,Failed,BlueDart,Weather,24.0,20.002,73.79
PKG2727,Nagpur,440003,2024-06-01,2024-06-03,Delivered,Ekart,,48.0,21.15,79.09
PKG2728,Nagpur,440003,2024-06-14,2024-06-16,Delivered,BlueDart,,48.0,21.15,79.09
PKG2729,Nagpur,440004,2024-06-02,2024-06-03,Delayed,XpressBees,Weather,24.0,21.16,79.1
PKG2730,Nagpur,440003,2024-06-22,2024-06-23,Delivered,BlueDart,,24.0,21.15,79.09
PKG2731,Nagpur,440004,2024-06-17,2024-06-18,Failed,BlueDart,,24.0,21.16,79.1
PKG2732,Nashik,422004,2024-06-17,2024-06-20,Delivered,BlueDart,,72.0,20.01,73.8
PKG2733,Nagpur,440003,2024-06-15,2024-06-17,Delivered,XpressBees,,48.0,21.15,79.09
PKG2734,Nagpur,440001,2024-06-10,2024-06-13,Delayed,Delhivery,Holiday,72.0,21.1458,79.0882
PKG2735,Nashik,422003,2024-06-08,2024-06-09,Failed,Delhivery,Address Not Found,24.0,20.005,73.795
PKG2736,Nagpur,440004,2024-06-01,2024-06-04,Failed,Ekart,Weather,72.0,21.16,79.1
PKG2737,Nagpur,440003,2024-06-13,2024-06-16,Delivered,BlueDart,,72.0,21.15,79.09
PKG2738,Nashik,422001,2024-06-16,2024-06-18,Delivered,Ekart,,48.0,19.9975,73.7898
PKG2739,Nashik,422003,2024-06-30,2024-07-04,Delivered,Delhivery,,96.0,20.005,73.795
PKG2740,Nagpur,440004,2024-06-03,2024-06-05,Failed,BlueDart,Customer Unavailable,48.0,21.16,79.1
PKG2741,Nagpur,440002,2024-06-10,2024-06-12,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG2742,Nashik,422003,2024-06-20,2024-06-21,Delivered,Delhivery,,24.0,20.005,73.795
PKG2743,Nagpur,440003,2024-06-25,2024-06-27,Delayed,XpressBees,Address Not Found,48.0,21.15,79.09
PKG2744,Nashik,422001,2024-06-03,2024-06-04,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG2745,Nagpur,440001,2024-06-16,2024-06-18,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG2746,Nashik,422003,2024-06-08,2024-06-11,Delayed,Delhivery,,72.0,20.005,73.795
PKG2747,Nashik,422002,2024-06-09,2024-06-11,Failed,XpressBees,Address Not Found,48.0,20.002,73.79
PKG2748,Nashik,422003,2024-06-19,2024-06-20,Delayed,Delhivery,Customer Unavailable,24.0,20.005,73.795
PKG2749,Nashik,422001,2024-06-22,2024-06-25,Delivered,XpressBees,,72.0,19.9975,73.7898
PKG2750,Nashik,422001,2024-06-17,2024-06-19,Delivered,Delhivery,,48.0,19.9975,73.7898
PKG2751,Nashik,422003,2024-06-21,2024-06-23,Delivered,Delhivery,,48.0,20.005,73.795
PKG2752,Nagpur,440003,2024-06-24,2024-06-26,Delayed,Delhivery,Holiday,48.0,21.15,79.09
PKG2753,Nashik,422002,2024-06-12,2024-06-15,Delivered,BlueDart,,72.0,20.002,73.79
PKG2754,Nagpur,440003,2024-06-05,2024-06-06,Delayed,Delhivery,Customer Unavailable,24.0,21.15,79.09
PKG2755,Nashik,422003,2024-06-21,2024-06-22,Delivered,BlueDart,,24.0,20.005,73.795
PKG2756,Nashik,422004,2024-06-29,2024-07-01,Delivered,BlueDart,,48.0,20.01,73.8
PKG2757,Nashik,422001,2024-06-04,2024-06-06,Delivered,Ekart,,48.0,19.9975,73.7898
PKG2758,Nagpur,440003,2024-06-15,2024-06-16,Failed,Delhivery,Holiday,24.0,21.15,79.09
PKG2759,Nashik,422002,2024-06-13,2024-06-15,Delivered,XpressBees,,48.0,20.002,73.79
PKG2760,Nashik,422004,2024-06-21,2024-06-23,Delivered,XpressBees,,48.0,20.01,73.8
PKG2761,Nagpur,440002,2024-06-15,2024-06-18,Delivered,XpressBees,,72.0,21.1466,79.0849
PKG2762,Nagpur,440002,2024-06-02,2024-06-04,Delayed,Ekart,Holiday,48.0,21.1466,79.0849
PKG2763,Nashik,422004,2024-06-03,2024-06-05,Failed,BlueDart,Weather,48.0,20.01,73.8
PKG2764,Nashik,422001,2024-06-25,2024-06-27,Delivered,XpressBees,,48.0,19.9975,73.7898
PKG2765,Nagpur,440004,2024-06-22,2024-06-23,Delivered,BlueDart,,24.0,21.16,79.1
PKG2766,Nashik,422002,2024-06-27,2024-06-30,Delivered,Ekart,,72.0,20.002,73.79
PKG2767,Nashik,422002,2024-06-24,2024-06-26,Delivered,Ekart,,48.0,20.002,73.79
PKG2768,Nashik,422003,2024-06-13,2024-06-14,Delayed,XpressBees,Holiday,24.0,20.005,73.795
PKG2769,Nagpur,440003,2024-06-07,2024-06-08,Delivered,Delhivery,,24.0,21.15,79.09
PKG2770,Nashik,422004,2024-06-07,2024-06-10,Delayed,BlueDart,Holiday,72.0,20.01,73.8
PKG2771,Nashik,422003,2024-06-14,2024-06-17,Delayed,BlueDart,Customer Unavailable,72.0,20.005,73.795
PKG2772,Nagpur,440002,2024-06-26,2024-06-27,Failed,Ekart,,24.0,21.1466,79.0849
PKG2773,Nashik,422002,2024-06-08,2024-06-10,Failed,Ekart,Holiday,48.0,20.002,73.79
PKG2774,Nagpur,440002,2024-06-25,2024-06-26,Delivered,XpressBees,,24.0,21.1466,79.0849
PKG2775,Nashik,422003,2024-06-22,2024-06-24,Failed,XpressBees,Holiday,48.0,20.005,73.795
PKG2776,Nagpur,440004,2024-06-19,2024-06-20,Delivered,Ekart,,24.0,21.16,79.1
PKG2777,Nashik,422002,2024-06-23,2024-06-24,Delivered,Delhivery,,24.0,20.002,73.79
PKG2778,Nagpur,440004,2024-06-22,2024-06-23,Delivered,BlueDart,,24.0,21.16,79.1
PKG2779,Nashik,422001,2024-06-18,2024-06-21,Delivered,BlueDart,,72.0,19.9975,73.7898
PKG2780,Nagpur,440004,2024-06-17,2024-06-18,Delivered,Ekart,,24.0,21.16,79.1
PKG2781,Nashik,422001,2024-06-22,2024-06-23,Delivered,Ekart,,24.0,19.9975,73.7898
PKG2782,Nagpur,440004,2024-06-21,2024-06-23,Delivered,Delhivery,,48.0,21.16,79.1
PKG2783,Nashik,422003,2024-06-19,2024-06-21,Delivered,Delhivery,,48.0,20.005,73.795
PKG2784,Nagpur,440001,2024-06-25,2024-06-28,Delivered,Delhivery,,72.0,21.1458,79.0882
PKG2785,Nagpur,440003,2024-06-18,2024-06-21,Delivered,Delhivery,,72.0,21.15,79.09
PKG2786,Nashik,422001,2024-07-01,2024-07-02,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG2787,Nashik,422002,2024-06-20,2024-06-22,Delivered,XpressBees,,48.0,20.002,73.79
PKG2788,Nashik,422003,2024-06-14,2024-06-17,Delivered,Ekart,,72.0,20.005,73.795
PKG2789,Nashik,422003,2024-06-03,2024-06-05,Delivered,BlueDart,,48.0,20.005,73.795
PKG2790,Nagpur,440003,2024-06-06,2024-06-08,Delivered,XpressBees,,48.0,21.15,79.09
PKG2791,Nagpur,440003,2024-06-17,2024-06-19,Delayed,Ekart,,48.0,21.15,79.09
PKG2792,Nagpur,440001,2024-06-11,2024-06-14,Delayed,XpressBees,Weather,72.0,21.1458,79.0882
PKG2793,Nagpur,440001,2024-06-27,2024-06-29,Failed,Ekart,,48.0,21.1458,79.0882
PKG2794,Nagpur,440004,2024-07-01,2024-07-03,Delayed,XpressBees,Traffic,48.0,21.16,79.1
PKG2795,Nagpur,440001,2024-06-23,2024-06-25,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2796,Nagpur,440003,2024-06-10,2024-06-13,Delayed,Ekart,Traffic,72.0,21.15,79.09
PKG2797,Nashik,422003,2024-06-03,2024-06-04,Delivered,Ekart,,24.0,20.005,73.795
PKG2798,Nashik,422003,2024-06-09,2024-06-12,Delivered,XpressBees,,72.0,20.005,73.795
PKG2799,Nashik,422004,2024-06-19,2024-06-22,Delivered,Delhivery,,72.0,20.01,73.8
PKG2800,Nagpur,440002,2024-06-03,2024-06-05,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG2801,Nashik,422003,2024-06-22,2024-06-25,Delivered,Delhivery,,72.0,20.005,73.795
PKG2802,Nashik,422001,2024-06-13,2024-06-15,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG2803,Nagpur,440002,2024-06-21,2024-06-22,Failed,Delhivery,Address Not Found,24.0,21.1466,79.0849
PKG2804,Nagpur,440002,2024-06-02,2024-06-04,Delivered,Ekart,,48.0,21.1466,79.0849
PKG2805,Nashik,422004,2024-06-05,2024-06-07,Delayed,Ekart,Holiday,48.0,20.01,73.8
PKG2806,Nagpur,440001,2024-06-13,2024-06-15,Delayed,BlueDart,Customer Unavailable,48.0,21.1458,79.0882
PKG2807,Nagpur,440003,2024-06-25,2024-06-26,Delivered,Delhivery,,24.0,21.15,79.09
PKG2808,Nagpur,440003,2024-06-27,2024-06-30,Delivered,XpressBees,,72.0,21.15,79.09
PKG2809,Nagpur,440002,2024-06-23,2024-06-25,Delivered,Ekart,,48.0,21.1466,79.0849
PKG2810,Nashik,422002,2024-06-21,2024-06-23,Delayed,XpressBees,,48.0,20.002,73.79
PKG2811,Nashik,422001,2024-06-26,2024-06-28,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG2812,Nashik,422002,2024-06-27,2024-06-28,Delivered,BlueDart,,24.0,20.002,73.79
PKG2813,Nashik,422002,2024-06-09,2024-06-12,Delivered,BlueDart,,72.0,20.002,73.79
PKG2814,Nashik,422002,2024-06-05,2024-06-07,Delivered,Ekart,,48.0,20.002,73.79
PKG2815,Nagpur,440003,2024-06-27,2024-06-30,Delayed,BlueDart,Address Not Found,72.0,21.15,79.09
PKG2816,Nashik,422002,2024-06-12,2024-06-13,Delayed,Ekart,Traffic,24.0,20.002,73.79
PKG2817,Nashik,422002,2024-06-06,2024-06-07,Delayed,Delhivery,Weather,24.0,20.002,73.79
PKG2818,Nashik,422002,2024-06-18,2024-06-19,Delivered,Delhivery,,24.0,20.002,73.79
PKG2819,Nashik,422003,2024-06-30,2024-07-01,Delivered,Delhivery,,24.0,20.005,73.795
PKG2820,Nagpur,440001,2024-06-12,2024-06-14,Delivered,Ekart,,48.0,21.1458,79.0882
PKG2821,Nashik,422002,2024-06-19,2024-06-20,Delivered,Delhivery,,24.0,20.002,73.79
PKG2822,Nagpur,440002,2024-06-08,2024-06-09,Delivered,Delhivery,,24.0,21.1466,79.0849
PKG2823,Nagpur,440004,2024-06-07,2024-06-08,Delivered,BlueDart,,24.0,21.16,79.1
PKG2824,Nashik,422001,2024-06-24,2024-06-25,Delivered,XpressBees,,24.0,19.9975,73.7898
PKG2825,Nagpur,440003,2024-06-17,2024-06-19,Delivered,Delhivery,,48.0,21.15,79.09
PKG2826,Nagpur,440001,2024-06-11,2024-06-13,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2827,Nashik,422003,2024-06-26,2024-06-29,Delivered,BlueDart,,72.0,20.005,73.795
PKG2828,Nagpur,440004,2024-07-01,2024-07-03,Delivered,BlueDart,,48.0,21.16,79.1
PKG2829,Nagpur,440003,2024-06-08,2024-06-11,Delivered,BlueDart,,72.0,21.15,79.09
PKG2830,Nagpur,440004,2024-06-18,2024-06-19,Delivered,Delhivery,,24.0,21.16,79.1
PKG2831,Nashik,422001,2024-06-05,2024-06-08,Delivered,Delhivery,,72.0,19.9975,73.7898
PKG2832,Nashik,422004,2024-06-17,2024-06-19,Delivered,Delhivery,,48.0,20.01,73.8
PKG2833,Nagpur,440002,2024-06-02,2024-06-03,Delayed,Delhivery,Holiday,24.0,21.1466,79.0849
PKG2834,Nashik,422003,2024-06-26,2024-06-29,Delivered,Delhivery,,72.0,20.005,73.795
PKG2835,Nashik,422002,2024-06-24,2024-06-27,Delivered,Ekart,,72.0,20.002,73.79
PKG2836,Nashik,422003,2024-06-10,2024-06-11,Delivered,BlueDart,,24.0,20.005,73.795
PKG2837,Nashik,422002,2024-06-11,2024-06-14,Delivered,Ekart,,72.0,20.002,73.79
PKG2838,Nashik,422004,2024-06-08,2024-06-10,Delayed,Ekart,Customer Unavailable,48.0,20.01,73.8
PKG2839,Nagpur,440001,2024-06-14,2024-06-15,Delivered,BlueDart,,24.0,21.1458,79.0882
PKG2840,Nagpur,440004,2024-06-12,2024-06-14,Delayed,Ekart,Weather,48.0,21.16,79.1
PKG2841,Nagpur,440004,2024-06-07,2024-06-08,Delayed,Delhivery,Customer Unavailable,24.0,21.16,79.1
PKG2842,Nashik,422002,2024-06-19,2024-06-20,Delivered,XpressBees,,24.0,20.002,73.79
PKG2843,Nagpur,440003,2024-06-21,2024-06-23,Delivered,Delhivery,,48.0,21.15,79.09
PKG2844,Nashik,422001,2024-06-18,2024-06-20,Delivered,Ekart,,48.0,19.9975,73.7898
PKG2845,Nashik,422003,2024-06-23,2024-06-25,Delivered,Delhivery,,48.0,20.005,73.795
PKG2846,Nagpur,440003,2024-06-11,2024-06-13,Delivered,BlueDart,,48.0,21.15,79.09
PKG2847,Nagpur,440003,2024-06-24,2024-06-26,Delivered,XpressBees,,48.0,21.15,79.09
PKG2848,Nashik,422001,2024-06-15,2024-06-18,Delivered,Ekart,,72.0,19.9975,73.7898
PKG2849,Nagpur,440002,2024-06-13,2024-06-14,Delivered,Ekart,,24.0,21.1466,79.0849
PKG2850,Nashik,422004,2024-06-10,2024-06-13,Delivered,XpressBees,,72.0,20.01,73.8
PKG2851,Nashik,422003,2024-06-19,2024-06-22,Delayed,BlueDart,Traffic,72.0,20.005,73.795
PKG2852,Nashik,422002,2024-06-27,2024-06-29,Delayed,BlueDart,Weather,48.0,20.002,73.79
PKG2853,Nagpur,440003,2024-06-14,2024-06-16,Delivered,Delhivery,,48.0,21.15,79.09
PKG2854,Nashik,422001,2024-06-21,2024-06-23,Delivered,BlueDart,,48.0,19.9975,73.7898
PKG2855,Nagpur,440004,2024-06-21,2024-06-24,Delivered,Ekart,,72.0,21.16,79.1
PKG2856,Nagpur,440001,2024-06-01,2024-06-04,Delayed,BlueDart,,72.0,21.1458,79.0882
PKG2857,Nashik,422004,2024-06-30,2024-07-03,Delivered,XpressBees,,72.0,20.01,73.8
PKG2858,Nashik,422001,2024-06-22,2024-06-24,Delayed,BlueDart,Weather,48.0,19.9975,73.7898
PKG2859,Nagpur,440002,2024-06-26,2024-06-29,Delivered,Delhivery,,72.0,21.1466,79.0849
PKG2860,Nagpur,440002,2024-06-26,2024-06-28,Failed,Ekart,Holiday,48.0,21.1466,79.0849
PKG2861,Nashik,422004,2024-06-07,2024-06-08,Delivered,XpressBees,,24.0,20.01,73.8
PKG2862,Nagpur,440003,2024-06-04,2024-06-07,Failed,BlueDart,,72.0,21.15,79.09
PKG2863,Nashik,422003,2024-06-20,2024-06-22,Delayed,Ekart,Traffic,48.0,20.005,73.795
PKG2864,Nashik,422004,2024-06-01,2024-06-04,Delivered,BlueDart,,72.0,20.01,73.8
PKG2865,Nashik,422002,2024-06-03,2024-06-05,Delivered,BlueDart,,48.0,20.002,73.79
PKG2866,Nashik,422002,2024-06-12,2024-06-15,Delivered,Delhivery,,72.0,20.002,73.79
PKG2867,Nagpur,440002,2024-06-23,2024-06-24,Failed,BlueDart,Weather,24.0,21.1466,79.0849
PKG2868,Nashik,422004,2024-06-15,2024-06-16,Delivered,BlueDart,,24.0,20.01,73.8
PKG2869,Nagpur,440001,2024-06-08,2024-06-10,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2870,Nashik,422002,2024-06-24,2024-06-25,Delayed,BlueDart,Address Not Found,24.0,20.002,73.79
PKG2871,Nagpur,440004,2024-06-24,2024-06-25,Delivered,Ekart,,24.0,21.16,79.1
PKG2872,Nagpur,440002,2024-07-01,2024-07-02,Delayed,XpressBees,Customer Unavailable,24.0,21.1466,79.0849
PKG2873,Nagpur,440003,2024-06-20,2024-06-22,Delivered,XpressBees,,48.0,21.15,79.09
PKG2874,Nagpur,440004,2024-06-09,2024-06-12,Delivered,XpressBees,,72.0,21.16,79.1
PKG2875,Nashik,422002,2024-06-11,2024-06-14,Failed,XpressBees,Traffic,72.0,20.002,73.79
PKG2876,Nagpur,440003,2024-06-11,2024-06-12,Delivered,BlueDart,,24.0,21.15,79.09
PKG2877,Nagpur,440002,2024-06-09,2024-06-11,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG2878,Nagpur,440003,2024-06-20,2024-06-23,Delayed,Ekart,Weather,72.0,21.15,79.09
PKG2879,Nagpur,440001,2024-06-05,2024-06-07,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2880,Nashik,422003,2024-06-16,2024-06-20,Delivered,XpressBees,,96.0,20.005,73.795
PKG2881,Nashik,422002,2024-06-20,2024-06-21,Delayed,BlueDart,Customer Unavailable,24.0,20.002,73.79
PKG2882,Nagpur,440002,2024-06-07,2024-06-09,Delivered,XpressBees,,48.0,21.1466,79.0849
PKG2883,Nashik,422002,2024-06-26,2024-06-27,Delayed,XpressBees,Customer Unavailable,24.0,20.002,73.79
PKG2884,Nashik,422002,2024-06-10,2024-06-11,Delivered,Ekart,,24.0,20.002,73.79
PKG2885,Nagpur,440002,2024-06-23,2024-06-25,Delivered,Ekart,,48.0,21.1466,79.0849
PKG2886,Nagpur,440004,2024-06-26,2024-06-29,Delivered,Ekart,,72.0,21.16,79.1
PKG2887,Nagpur,440001,2024-06-30,2024-07-03,Delivered,BlueDart,,72.0,21.1458,79.0882
PKG2888,Nashik,422003,2024-06-23,2024-06-26,Failed,XpressBees,,72.0,20.005,73.795
PKG2889,Nashik,422003,2024-06-01,2024-06-04,Delivered,Ekart,,72.0,20.005,73.795
PKG2890,Nashik,422004,2024-06-09,2024-06-12,Delayed,XpressBees,Weather,72.0,20.01,73.8
PKG2891,Nashik,422003,2024-06-17,2024-06-20,Delivered,BlueDart,,72.0,20.005,73.795
PKG2892,Nagpur,440002,2024-06-03,2024-06-05,Delivered,Delhivery,,48.0,21.1466,79.0849
PKG2893,Nashik,422003,2024-06-27,2024-06-30,Delayed,XpressBees,Weather,72.0,20.005,73.795
PKG2894,Nashik,422003,2024-06-08,2024-06-09,Delivered,Ekart,,24.0,20.005,73.795
PKG2895,Nashik,422003,2024-06-23,2024-06-24,Delayed,Delhivery,Holiday,24.0,20.005,73.795
PKG2896,Nashik,422003,2024-06-08,2024-06-09,Delivered,BlueDart,,24.0,20.005,73.795
PKG2897,Nagpur,440001,2024-06-06,2024-06-08,Delivered,BlueDart,,48.0,21.1458,79.0882
PKG2898,Nagpur,440003,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,21.15,79.09
PKG2899,Nashik,422001,2024-06-07,2024-06-10,Delayed,Delhivery,Address Not Found,72.0,19.9975,73.7898
PKG2900,Nagpur,440003,2024-06-16,2024-06-17,Failed,XpressBees,Traffic,24.0,21.15,79.09
PKG2901,Nashik,422002,2024-06-09,2024-06-11,Delayed,BlueDart,Traffic,48.0,20.002,73.79
PKG2902,Nashik,422003,2024-06-10,2024-06-11,Delivered,Delhivery,,24.0,20.005,73.795
PKG2903,Nashik,422003,2024-06-03,2024-06-06,Delivered,Delhivery,,72.0,20.005,73.795
PKG2904,Nagpur,440004,2024-06-29,2024-06-30,Delayed,Ekart,Customer Unavailable,24.0,21.16,79.1
PKG2905,Nashik,422004,2024-06-30,2024-07-01,Delayed,BlueDart,,24.0,20.01,73.8
PKG2906,Nagpur,440004,2024-06-08,2024-06-10,Delivered,XpressBees,,48.0,21.16,79.1
PKG2907,Nashik,422001,2024-06-03,2024-06-04,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG2908,Nagpur,440002,2024-06-16,2024-06-18,Delivered,BlueDart,,48.0,21.1466,79.0849
PKG2909,Nagpur,440002,2024-06-19,2024-06-20,Delivered,BlueDart,,24.0,21.1466,79.0849
PKG2910,Nagpur,440003,2024-06-28,2024-06-30,Delivered,Ekart,,48.0,21.15,79.09
PKG2911,Nashik,422002,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,20.002,73.79
PKG2912,Nashik,422004,2024-07-01,2024-07-03,Failed,Ekart,Holiday,48.0,20.01,73.8
PKG2913,Nashik,422001,2024-06-19,2024-06-21,Failed,BlueDart,,48.0,19.9975,73.7898
PKG2914,Nagpur,440002,2024-07-01,2024-07-03,Delivered,Ekart,,48.0,21.1466,79.0849
PKG2915,Nagpur,440002,2024-06-08,2024-06-11,Delayed,XpressBees,Customer Unavailable,72.0,21.1466,79.0849
PKG2916,Nagpur,440002,2024-06-05,2024-06-06,Delivered,Ekart,,24.0,21.1466,79.0849
PKG2917,Nashik,422002,2024-06-01,2024-06-04,Delivered,Ekart,,72.0,20.002,73.79
PKG2918,Nashik,422001,2024-06-05,2024-06-06,Delivered,BlueDart,,24.0,19.9975,73.7898
PKG2919,Nashik,422002,2024-06-21,2024-06-24,Failed,Delhivery,,72.0,20.002,73.79
PKG2920,Nagpur,440001,2024-06-06,2024-06-08,Delivered,XpressBees,,48.0,21.1458,79.0882
PKG2921,Nagpur,440002,2024-06-07,2024-06-08,Delayed,Ekart,Address Not Found,24.0,21.1466,79.0849
PKG2922,Nashik,422003,2024-06-06,2024-06-07,Delivered,Ekart,,24.0,20.005,73.795
PKG2923,Nagpur,440004,2024-06-27,2024-06-29,Delivered,BlueDart,,48.0,21.16,79.1
PKG2924,Nagpur,440002,2024-06-25,2024-06-28,Delayed,XpressBees,Address Not Found,72.0,21.1466,79.0849
PKG2925,Nashik,422002,2024-06-10,2024-06-11,Delivered,Ekart,,24.0,20.002,73.79
PKG2926,Nagpur,440001,2024-06-26,2024-06-30,Delayed,BlueDart,Weather,96.0,21.1458,79.0882
PKG2927,Nashik,422002,2024-07-01,2024-07-04,Delivered,Ekart,,72.0,20.002,73.79
PKG2928,Nagpur,440001,2024-06-07,2024-06-08,Delivered,XpressBees,,24.0,21.1458,79.0882
